"Gene_Symbol"	"METHY_BRCA_BETA"	"METHY_BRCA_CHR"	"METHY_BRCA_START"	"METHY_BRCA_END"	"METHY_GBM_BETA"	"METHY_GBM_CHR"	"METHY_GBM_START"	"METHY_GBM_END"	"METHY_OV_BETA"	"METHY_OV_CHR"	"METHY_OV_START"	"METHY_OV_END"	"METHY_LUAD_BETA"	"METHY_LUAD_CHR"	"METHY_LUAD_START"	"METHY_LUAD_END"	"METHY_UCEC_BETA"	"METHY_UCEC_CHR"	"METHY_UCEC_START"	"METHY_UCEC_END"	"METHY_KIRC_BETA"	"METHY_KIRC_CHR"	"METHY_KIRC_START"	"METHY_KIRC_END"	"METHY_LUSC_BETA"	"METHY_LUSC_CHR"	"METHY_LUSC_START"	"METHY_LUSC_END"	"METHY_COAD_BETA"	"METHY_COAD_CHR"	"METHY_COAD_START"	"METHY_COAD_END"	"METHY_STAD_BETA"	"METHY_STAD_CHR"	"METHY_STAD_START"	"METHY_STAD_END"	"METHY_KIRP_BETA"	"METHY_KIRP_CHR"	"METHY_KIRP_START"	"METHY_KIRP_END"	"METHY_LAML_BETA"	"METHY_LAML_CHR"	"METHY_LAML_START"	"METHY_LAML_END"	"METHY_READ_BETA"	"METHY_READ_CHR"	"METHY_READ_START"	"METHY_READ_END"
"C1QBP"	"0.0277703668552526"	"17"	"5439126"	"5439127"	"0.0750114659020167"	"17"	"5439126"	"5439127"	"0.0329446307266817"	"17"	"5439126"	"5439127"	"0.0238656743174744"	"17"	"5439126"	"5439127"	"0.0307795071014113"	"17"	"5439126"	"5439127"	"0.0227201401195977"	"17"	"5439126"	"5439127"	"0.0363571515258865"	"17"	"5439126"	"5439127"	"0.0351618101296363"	"17"	"5439126"	"5439127"	"0.0287874953867665"	"17"	"5439126"	"5439127"	"0.0299081016710999"	"17"	"5439126"	"5439127"	"0.023196796126458"	"17"	"5439126"	"5439127"	"0.0327814493500618"	"17"	"5439126"	"5439127"
"ESM1"	"0.140969295532592"	"5"	"54985609"	"54985610"	"0.0320854509256635"	"5"	"54985609"	"54985610"	"0.0111253716237421"	"5"	"54985609"	"54985610"	"0.218258007716759"	"5"	"54985609"	"54985610"	"0.144611512513138"	"5"	"54985609"	"54985610"	"0.155828743151712"	"5"	"54985609"	"54985610"	"0.238102992095803"	"5"	"54985609"	"54985610"	"0.281260645720068"	"5"	"54985609"	"54985610"	"0.218332120377348"	"5"	"54985609"	"54985610"	"0.153258305926539"	"5"	"54985609"	"54985610"	"0.0860055939488894"	"5"	"54985609"	"54985610"	"0.153352356965752"	"5"	"54985609"	"54985610"
"PCDH10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"CASP2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"AKAP9"	"0.0333136244729606"	"7"	"91941359"	"91941360"	"0.0419815799572042"	"7"	"91941359"	"91941360"	"0.0204791709091813"	"7"	"91941359"	"91941360"	"0.0337567847676539"	"7"	"91941359"	"91941360"	"0.0393428467258495"	"7"	"91941359"	"91941360"	"0.0291766331995294"	"7"	"91941359"	"91941360"	"0.0325680933339583"	"7"	"91941359"	"91941360"	"0.0253804408726237"	"7"	"91941359"	"91941360"	"0.0407424340495996"	"7"	"91941359"	"91941360"	"0.0390320445271622"	"7"	"91941359"	"91941360"	"0.0261349716833878"	"7"	"91941359"	"91941360"	"0.0230975612263377"	"7"	"91941359"	"91941360"
"RGMB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"HNRNPA1"	"0.0327615525939416"	"12"	"54281684"	"54281685"	"0.119109182211459"	"12"	"54281684"	"54281685"	"0.0364415413096846"	"12"	"54281684"	"54281685"	"0.0677033422464601"	"12"	"54281684"	"54281685"	"0.0440310644125354"	"12"	"54281684"	"54281685"	"0.0407615435594716"	"12"	"54281684"	"54281685"	"0.0531455056166096"	"12"	"54281684"	"54281685"	"0.0559175336667464"	"12"	"54281684"	"54281685"	"0.0483091735338634"	"12"	"54281684"	"54281685"	"0.0603548252221019"	"12"	"54281684"	"54281685"	"0.0368510653719029"	"12"	"54281684"	"54281685"	"0.034662690112723"	"12"	"54281684"	"54281685"
"AMOT"	"0.281744844497053"	23	"112841220"	"112841221"	"0.09015967994132"	23	"112841220"	"112841221"	"0.0282720708756684"	23	"112841220"	"112841221"	"0.0238943888204827"	23	"112841220"	"112841221"	"0.388078241349729"	23	"112841220"	"112841221"	"0.020483295789492"	23	"112841220"	"112841221"	"0.171988773598903"	23	"112841220"	"112841221"	"0.0200674551831558"	23	"112841220"	"112841221"	"0.189775182221573"	23	"112841220"	"112841221"	"0.0364597366140161"	23	"112841220"	"112841221"	"0.0192115671263577"	23	"112841220"	"112841221"	"0.512723445082466"	23	"112841220"	"112841221"
"KDM5B"	"0.0103016248984919"	"1"	"202808167"	"202808168"	"0.0266326922128344"	"1"	"202808167"	"202808168"	"0.00519858218475185"	"1"	"202808167"	"202808168"	"0.0111431474454314"	"1"	"202808167"	"202808168"	"0.00976137042435539"	"1"	"202808167"	"202808168"	"0.01095917826275"	"1"	"202808167"	"202808168"	"0.00967378793421394"	"1"	"202808167"	"202808168"	"0.0099259120300989"	"1"	"202808167"	"202808168"	"0.0201311605811553"	"1"	"202808167"	"202808168"	"0.0126073020013498"	"1"	"202808167"	"202808168"	"0.0102458767792684"	"1"	"202808167"	"202808168"	"0.00780486502255674"	"1"	"202808167"	"202808168"
"EPAS1"	"0.0142140312375666"	"2"	"46297473"	"46297474"	"0.0247069417016138"	"2"	"46297473"	"46297474"	"0.0101480625229297"	"2"	"46297473"	"46297474"	"0.0110390022426634"	"2"	"46297473"	"46297474"	"0.0160528508327162"	"2"	"46297473"	"46297474"	"0.014490539623538"	"2"	"46297473"	"46297474"	"0.0141276794589469"	"2"	"46297473"	"46297474"	"0.0130769258123636"	"2"	"46297473"	"46297474"	"0.0158308900142655"	"2"	"46297473"	"46297474"	"0.0123323986211716"	"2"	"46297473"	"46297474"	"0.0151725528859366"	"2"	"46297473"	"46297474"	"0.010606786564753"	"2"	"46297473"	"46297474"
"UHRF1"	"0.107768888932535"	"19"	"4910508"	"4910509"	"0.0941847366712005"	"19"	"4910508"	"4910509"	"0.020503759912508"	"19"	"4910508"	"4910509"	"0.0611300516410229"	"19"	"4910508"	"4910509"	"0.120006366418266"	"19"	"4910508"	"4910509"	"0.0905970972430336"	"19"	"4910508"	"4910509"	"0.0667293308574439"	"19"	"4910508"	"4910509"	"0.0188762137455071"	"19"	"4910508"	"4910509"	"0.134849555956749"	"19"	"4910508"	"4910509"	"0.142119607323395"	"19"	"4910508"	"4910509"	"0.131342724532471"	"19"	"4910508"	"4910509"	"0.0569296863720681"	"19"	"4910508"	"4910509"
"PIK3R3"	"0.0250714788756072"	"1"	"46133330"	"46133331"	"0.0312791981910943"	"1"	"46133330"	"46133331"	"0.0126999126066247"	"1"	"46133330"	"46133331"	"0.0156982309630781"	"1"	"46133330"	"46133331"	"0.0194220335039171"	"1"	"46133330"	"46133331"	"0.0207634001040302"	"1"	"46133330"	"46133331"	"0.020952290934676"	"1"	"46133330"	"46133331"	"0.0176898056461815"	"1"	"46133330"	"46133331"	"0.0189436649713975"	"1"	"46133330"	"46133331"	"0.0186819364091861"	"1"	"46133330"	"46133331"	"0.0183792849841602"	"1"	"46133330"	"46133331"	"0.0162338470690532"	"1"	"46133330"	"46133331"
"ANGPT2"	"0.338990099358188"	"8"	"6562985"	"6562986"	"0.42117792189185"	"8"	"6562985"	"6562986"	"0.852297052932656"	"8"	"6562985"	"6562986"	"0.757661227587562"	"8"	"6562985"	"6562986"	"0.76210321066396"	"8"	"6562985"	"6562986"	"0.790634005083762"	"8"	"6562985"	"6562986"	"0.744851154669063"	"8"	"6562985"	"6562986"	"0.677094627098059"	"8"	"6562985"	"6562986"	"0.502782231849371"	"8"	"6562985"	"6562986"	"0.818110729700324"	"8"	"6562985"	"6562986"	"0.843307555058853"	"8"	"6562985"	"6562986"	"0.327838951716801"	"8"	"6562985"	"6562986"
"CDKN2C"	"0.0240174573889612"	"1"	"50968168"	"50968169"	"0.0448345816469148"	"1"	"50968168"	"50968169"	"0.014391756751697"	"1"	"50968168"	"50968169"	"0.0131346364944227"	"1"	"50968168"	"50968169"	"0.0150180096248185"	"1"	"50968168"	"50968169"	"0.0190395346856571"	"1"	"50968168"	"50968169"	"0.026809330100086"	"1"	"50968168"	"50968169"	"0.0187444404373573"	"1"	"50968168"	"50968169"	"0.0210187319875542"	"1"	"50968168"	"50968169"	"0.017370632627215"	"1"	"50968168"	"50968169"	"0.0220515465001517"	"1"	"50968168"	"50968169"	"0.015558457173026"	"1"	"50968168"	"50968169"
"ILF3"	"0.0118184320141731"	"19"	"10654052"	"10654053"	"0.0302145068921257"	"19"	"10654052"	"10654053"	"0.00639665072901138"	"19"	"10654052"	"10654053"	"0.0230547309215436"	"19"	"10654052"	"10654053"	"0.0124012128791402"	"19"	"10654052"	"10654053"	"0.0114734216248524"	"19"	"10654052"	"10654053"	"0.0119602017209422"	"19"	"10654052"	"10654053"	"0.00832643288732538"	"19"	"10654052"	"10654053"	"0.0140180993888511"	"19"	"10654052"	"10654053"	"0.011470990599856"	"19"	"10654052"	"10654053"	"0.0164696066973593"	"19"	"10654052"	"10654053"	"0.00824253585329136"	"19"	"10654052"	"10654053"
"MAP2K1"	"0.0430850457583444"	"15"	"66386444"	"66386445"	"0.0733709444016979"	"15"	"66386444"	"66386445"	"0.0130385412857237"	"15"	"66386444"	"66386445"	"0.075191596125274"	"15"	"66386444"	"66386445"	"0.0617291234368655"	"15"	"66386444"	"66386445"	"0.0388806351158379"	"15"	"66386444"	"66386445"	"0.0434807640611735"	"15"	"66386444"	"66386445"	"0.0352057984374418"	"15"	"66386444"	"66386445"	"0.0634872162538863"	"15"	"66386444"	"66386445"	"0.142255760583323"	"15"	"66386444"	"66386445"	"0.0388643355629127"	"15"	"66386444"	"66386445"	"0.0345554172552488"	"15"	"66386444"	"66386445"
"MAPK14"	"0.016905449132785"	"6"	"36027652"	"36027653"	"0.0265943463683727"	"6"	"36027652"	"36027653"	"0.0188392520449954"	"6"	"36027652"	"36027653"	"0.0485742193863647"	"6"	"36027652"	"36027653"	"0.0421208988695646"	"6"	"36027652"	"36027653"	"0.0161776002442248"	"6"	"36027652"	"36027653"	"0.0289985286933972"	"6"	"36027652"	"36027653"	"0.014293743757399"	"6"	"36027652"	"36027653"	"0.0405616652303544"	"6"	"36027652"	"36027653"	"0.0316762488130644"	"6"	"36027652"	"36027653"	"0.0303953546069345"	"6"	"36027652"	"36027653"	"0.0211817771814818"	"6"	"36027652"	"36027653"
"FUT4"	"0.221709145905748"	"11"	"94543732"	"94543733"	"0.0346326460139732"	"11"	"94543732"	"94543733"	"0.0178690307178605"	"11"	"94543732"	"94543733"	"0.0169878749818641"	"11"	"94543732"	"94543733"	"0.0177093037931451"	"11"	"94543732"	"94543733"	"0.0138887801035194"	"11"	"94543732"	"94543733"	"0.0215845051555611"	"11"	"94543732"	"94543733"	"0.0113043651800024"	"11"	"94543732"	"94543733"	"0.0132389784799886"	"11"	"94543732"	"94543733"	"0.0171610445058545"	"11"	"94543732"	"94543733"	"0.0123694079475594"	"11"	"94543732"	"94543733"	"0.0132744937689166"	"11"	"94543732"	"94543733"
"FGF1"	"0.576251353855384"	"5"	"142685974"	"142685975"	"0.471250528098408"	"5"	"142685974"	"142685975"	"0.918132573044137"	"5"	"142685974"	"142685975"	"0.661251918749312"	"5"	"142685974"	"142685975"	"0.552788745359744"	"5"	"142685974"	"142685975"	"0.524953449777871"	"5"	"142685974"	"142685975"	"0.474956552844589"	"5"	"142685974"	"142685975"	"0.796264846936276"	"5"	"142685974"	"142685975"	"0.615302629735075"	"5"	"142685974"	"142685975"	"0.781235277691198"	"5"	"142685974"	"142685975"	"0.67082573242878"	"5"	"142685974"	"142685975"	"0.772318226430963"	"5"	"142685974"	"142685975"
"HSF2"	"0.00946567412615693"	"6"	"122399516"	"122399517"	"0.021781866042197"	"6"	"122399516"	"122399517"	"0.00834319324023803"	"6"	"122399516"	"122399517"	"0.0117619377169631"	"6"	"122399516"	"122399517"	"0.0131716169703628"	"6"	"122399516"	"122399517"	"0.0156224790020458"	"6"	"122399516"	"122399517"	"0.0156655412630909"	"6"	"122399516"	"122399517"	"0.00983970729980655"	"6"	"122399516"	"122399517"	"0.0112289584915085"	"6"	"122399516"	"122399517"	"0.0136439232155796"	"6"	"122399516"	"122399517"	"0.013050672842338"	"6"	"122399516"	"122399517"	"0.00868339049039797"	"6"	"122399516"	"122399517"
"ZNF217"	"0.0371644939616035"	"20"	"53583869"	"53583870"	"0.0714203213952737"	"20"	"53583869"	"53583870"	"0.00889179802112908"	"20"	"53583869"	"53583870"	"0.0275067423918534"	"20"	"53583869"	"53583870"	"0.0291502865204754"	"20"	"53583869"	"53583870"	"0.0293836253794183"	"20"	"53583869"	"53583870"	"0.0207052458788829"	"20"	"53583869"	"53583870"	"0.0432493550311222"	"20"	"53583869"	"53583870"	"0.0422057044518319"	"20"	"53583869"	"53583870"	"0.144460608299726"	"20"	"53583869"	"53583870"	"0.0561821781812604"	"20"	"53583869"	"53583870"	"0.0166850183034493"	"20"	"53583869"	"53583870"
"REST"	"0.03092809171821"	"4"	"56907602"	"56907603"	"0.0674810496272316"	"4"	"56907602"	"56907603"	"0.0211456614157889"	"4"	"56907602"	"56907603"	"0.0293485553271703"	"4"	"56907602"	"56907603"	"0.0240910950633097"	"4"	"56907602"	"56907603"	"0.0199898454134885"	"4"	"56907602"	"56907603"	"0.0265352981723501"	"4"	"56907602"	"56907603"	"0.0205153177982411"	"4"	"56907602"	"56907603"	"0.029960690647699"	"4"	"56907602"	"56907603"	"0.0351194626888265"	"4"	"56907602"	"56907603"	"0.0202218949487267"	"4"	"56907602"	"56907603"	"0.0213761317142338"	"4"	"56907602"	"56907603"
"RASSF1"	"0.595252756853167"	"3"	"50340760"	"50340761"	"0.411769387101906"	"3"	"50340760"	"50340761"	"0.0637296897009109"	"3"	"50340760"	"50340761"	"0.460596167611071"	"3"	"50340760"	"50340761"	"0.198993015395566"	"3"	"50340760"	"50340761"	"0.663466569171082"	"3"	"50340760"	"50340761"	"0.0173613836294895"	"3"	"50340760"	"50340761"	"0.555404411750621"	"3"	"50340760"	"50340761"	"0.0377173337279668"	"3"	"50340760"	"50340761"	"0.707482367582796"	"3"	"50340760"	"50340761"	"0.0231710587703409"	"3"	"50340760"	"50340761"	"0.17786572572886"	"3"	"50340760"	"50340761"
"EGLN2"	"0.01891239323058"	"19"	"40798464"	"40798465"	"0.058722629536753"	"19"	"40798464"	"40798465"	"0.0153234605693613"	"19"	"40798464"	"40798465"	"0.027301594866655"	"19"	"40798464"	"40798465"	"0.0190319522843852"	"19"	"40798464"	"40798465"	"0.0192141528001325"	"19"	"40798464"	"40798465"	"0.0192292062391864"	"19"	"40798464"	"40798465"	"0.0165857445693021"	"19"	"40798464"	"40798465"	"0.0282965683615694"	"19"	"40798464"	"40798465"	"0.027049169971672"	"19"	"40798464"	"40798465"	"0.0209050930395935"	"19"	"40798464"	"40798465"	"0.0200898606692081"	"19"	"40798464"	"40798465"
"PTGS2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"WT1"	"0.637365888098806"	"11"	"32430641"	"32430642"	"0.625301466244731"	"11"	"32430641"	"32430642"	"0.120079340668386"	"11"	"32430641"	"32430642"	"0.578325969922739"	"11"	"32430641"	"32430642"	"0.851304327691937"	"11"	"32430641"	"32430642"	"0.840425939370811"	"11"	"32430641"	"32430642"	"0.598236764280031"	"11"	"32430641"	"32430642"	"0.83862570674651"	"11"	"32430641"	"32430642"	"0.709496771522788"	"11"	"32430641"	"32430642"	"0.897721216661703"	"11"	"32430641"	"32430642"	"0.843019370043812"	"11"	"32430641"	"32430642"	"0.81560411867204"	"11"	"32430641"	"32430642"
"TSHR"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"GAS1"	"0.0182251256845559"	"9"	"86947558"	"86947559"	"0.0320439217112417"	"9"	"86947558"	"86947559"	"0.0133728240859762"	"9"	"86947558"	"86947559"	"0.0143981182288425"	"9"	"86947558"	"86947559"	"0.0172871478691881"	"9"	"86947558"	"86947559"	"0.018501010955985"	"9"	"86947558"	"86947559"	"0.0188766386358434"	"9"	"86947558"	"86947559"	"0.014978351032264"	"9"	"86947558"	"86947559"	"0.0174224091279866"	"9"	"86947558"	"86947559"	"0.020753484150715"	"9"	"86947558"	"86947559"	"0.0165114670846821"	"9"	"86947558"	"86947559"	"0.0131997214713474"	"9"	"86947558"	"86947559"
"PLK3"	"0.0206120871027685"	"1"	"44800006"	"44800007"	"0.0220939929523265"	"1"	"44800006"	"44800007"	"0.0203724875325279"	"1"	"44800006"	"44800007"	"0.0201360933817356"	"1"	"44800006"	"44800007"	"0.0171771610306694"	"1"	"44800006"	"44800007"	"0.0162128359141278"	"1"	"44800006"	"44800007"	"0.0172252651058888"	"1"	"44800006"	"44800007"	"0.0215986346767986"	"1"	"44800006"	"44800007"	"0.0215163944701607"	"1"	"44800006"	"44800007"	"0.0155643185441942"	"1"	"44800006"	"44800007"	"0.0150672027398398"	"1"	"44800006"	"44800007"	"0.0171184032697695"	"1"	"44800006"	"44800007"
"DDIT3"	"0.0275240822724967"	"12"	"57520145"	"57520146"	"0.0145681836670964"	"12"	"57520145"	"57520146"	"0.00626908588100782"	"12"	"57520145"	"57520146"	"0.0253704623785384"	"12"	"57520145"	"57520146"	"0.0296248819650644"	"12"	"57520145"	"57520146"	"0.0200143781375718"	"12"	"57520145"	"57520146"	"0.0217087137644628"	"12"	"57520145"	"57520146"	"0.0211541396571518"	"12"	"57520145"	"57520146"	"0.0266380580196721"	"12"	"57520145"	"57520146"	"0.0411461827085841"	"12"	"57520145"	"57520146"	"0.0271004512174076"	"12"	"57520145"	"57520146"	"0.0229486442311619"	"12"	"57520145"	"57520146"
"AURKB"	"0.011741299954421"	"17"	"8210440"	"8210441"	"0.0236348958891347"	"17"	"8210440"	"8210441"	"0.00925884648671512"	"17"	"8210440"	"8210441"	"0.0123684814967729"	"17"	"8210440"	"8210441"	"0.00934889897383352"	"17"	"8210440"	"8210441"	"0.0096818403803343"	"17"	"8210440"	"8210441"	"0.0147380741195535"	"17"	"8210440"	"8210441"	"0.010268087991011"	"17"	"8210440"	"8210441"	"0.0123754710810842"	"17"	"8210440"	"8210441"	"0.0130592799316958"	"17"	"8210440"	"8210441"	"0.00983883062229723"	"17"	"8210440"	"8210441"	"0.00936499635939767"	"17"	"8210440"	"8210441"
"CDT1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"PURA"	"0.0197912549662084"	"5"	"140114027"	"140114028"	"0.0387195107855892"	"5"	"140114027"	"140114028"	"0.00736548094707958"	"5"	"140114027"	"140114028"	"0.0198502391937017"	"5"	"140114027"	"140114028"	"0.0171117945906543"	"5"	"140114027"	"140114028"	"0.0189293561039405"	"5"	"140114027"	"140114028"	"0.0176803374694985"	"5"	"140114027"	"140114028"	"0.0163445714124882"	"5"	"140114027"	"140114028"	"0.0264757808497836"	"5"	"140114027"	"140114028"	"0.0227804082249894"	"5"	"140114027"	"140114028"	"0.0145374496379475"	"5"	"140114027"	"140114028"	"0.0174889437198237"	"5"	"140114027"	"140114028"
"ERBB3"	"0.0157294139192934"	"12"	"56080391"	"56080392"	"0.0337932638551818"	"12"	"56080391"	"56080392"	"0.0119840236211879"	"12"	"56080391"	"56080392"	"0.0210318846404273"	"12"	"56080391"	"56080392"	"0.118709100620583"	"12"	"56080391"	"56080392"	"0.0162091535050259"	"12"	"56080391"	"56080392"	"0.0699094004230439"	"12"	"56080391"	"56080392"	"0.0136530944756811"	"12"	"56080391"	"56080392"	"0.0227399601799047"	"12"	"56080391"	"56080392"	"0.0202432010949233"	"12"	"56080391"	"56080392"	"0.026624540278779"	"12"	"56080391"	"56080392"	"0.0124942100037303"	"12"	"56080391"	"56080392"
"CDC25C"	"0.0190443178267021"	"5"	"138337980"	"138337981"	"0.0203039862668544"	"5"	"138337980"	"138337981"	"0.0132016175285508"	"5"	"138337980"	"138337981"	"0.0155596864288874"	"5"	"138337980"	"138337981"	"0.0188154973156529"	"5"	"138337980"	"138337981"	"0.0119666966402518"	"5"	"138337980"	"138337981"	"0.0154033493812091"	"5"	"138337980"	"138337981"	"0.0121322256889926"	"5"	"138337980"	"138337981"	"0.0177327892312246"	"5"	"138337980"	"138337981"	"0.0240940216442232"	"5"	"138337980"	"138337981"	"0.0176699932825155"	"5"	"138337980"	"138337981"	"0.0155016741160844"	"5"	"138337980"	"138337981"
"BAD"	"0.0545970928842875"	"11"	"64284281"	"64284282"	"0.0931447387207202"	"11"	"64284281"	"64284282"	"0.0227513244475005"	"11"	"64284281"	"64284282"	"0.109365335867629"	"11"	"64284281"	"64284282"	"0.072543954846403"	"11"	"64284281"	"64284282"	"0.0907866518294024"	"11"	"64284281"	"64284282"	"0.0534780583098392"	"11"	"64284281"	"64284282"	"0.0323143565950652"	"11"	"64284281"	"64284282"	"0.125229347864244"	"11"	"64284281"	"64284282"	"0.143923855312506"	"11"	"64284281"	"64284282"	"0.114211736081186"	"11"	"64284281"	"64284282"	"0.027976020860276"	"11"	"64284281"	"64284282"
"TESC"	"0.122535306562405"	"12"	"117100653"	"117100654"	"0.68608474153939"	"12"	"117100653"	"117100654"	"0.124772517101163"	"12"	"117100653"	"117100654"	"0.501284586607016"	"12"	"117100653"	"117100654"	"0.0981336659480129"	"12"	"117100653"	"117100654"	"0.106894387075083"	"12"	"117100653"	"117100654"	"0.471927500084135"	"12"	"117100653"	"117100654"	"0.656211684317799"	"12"	"117100653"	"117100654"	"0.406247929320061"	"12"	"117100653"	"117100654"	"0.150125900207065"	"12"	"117100653"	"117100654"	"0.658838787666862"	"12"	"117100653"	"117100654"	"0.502741535625982"	"12"	"117100653"	"117100654"
"MMP16"	"0.0172901179292455"	"8"	"88327244"	"88327245"	"0.0382090285807097"	"8"	"88327244"	"88327245"	"0.0138111489128928"	"8"	"88327244"	"88327245"	"0.0145176760068896"	"8"	"88327244"	"88327245"	"0.016923169108072"	"8"	"88327244"	"88327245"	"0.0177213205452058"	"8"	"88327244"	"88327245"	"0.0293209269380442"	"8"	"88327244"	"88327245"	"0.0449752958876015"	"8"	"88327244"	"88327245"	"0.0596791034997615"	"8"	"88327244"	"88327245"	"0.0203490253540593"	"8"	"88327244"	"88327245"	"0.0170541388984432"	"8"	"88327244"	"88327245"	"0.0256421465928004"	"8"	"88327244"	"88327245"
"CASP8"	"0.135833856916163"	"2"	"201233534"	"201233535"	"0.738807129774563"	"2"	"201233534"	"201233535"	"0.0518278133541087"	"2"	"201233534"	"201233535"	"0.112954011424351"	"2"	"201233534"	"201233535"	"0.101665640016984"	"2"	"201233534"	"201233535"	"0.0494604817462469"	"2"	"201233534"	"201233535"	"0.0735812687481128"	"2"	"201233534"	"201233535"	"0.0828519398426751"	"2"	"201233534"	"201233535"	"0.130231560752527"	"2"	"201233534"	"201233535"	"0.0691394150940233"	"2"	"201233534"	"201233535"	"0.0483929473536561"	"2"	"201233534"	"201233535"	"0.0651176014287921"	"2"	"201233534"	"201233535"
"FADD"	"0.0198793069553974"	"11"	"70203010"	"70203011"	"0.040956756789774"	"11"	"70203010"	"70203011"	"0.0126274677066956"	"11"	"70203010"	"70203011"	"0.0294141405583383"	"11"	"70203010"	"70203011"	"0.0162156609284459"	"11"	"70203010"	"70203011"	"0.0198311004215513"	"11"	"70203010"	"70203011"	"0.0188150719962504"	"11"	"70203010"	"70203011"	"0.0175233461827911"	"11"	"70203010"	"70203011"	"0.0219640685109572"	"11"	"70203010"	"70203011"	"0.0240226079683"	"11"	"70203010"	"70203011"	"0.0173000982371991"	"11"	"70203010"	"70203011"	"0.014914833996012"	"11"	"70203010"	"70203011"
"MRPL28"	"0.775913984784503"	"16"	"371990"	"371991"	"0.933845573071613"	"16"	"371990"	"371991"	"0.918366922919365"	"16"	"371990"	"371991"	"0.854136191270323"	"16"	"371990"	"371991"	"0.776389688538294"	"16"	"371990"	"371991"	"0.800801040981156"	"16"	"371990"	"371991"	"0.919065312937861"	"16"	"371990"	"371991"	"0.87500348801146"	"16"	"371990"	"371991"	"0.825030913393235"	"16"	"371990"	"371991"	"0.818260883840586"	"16"	"371990"	"371991"	"0.892286453333672"	"16"	"371990"	"371991"	"0.873605167788084"	"16"	"371990"	"371991"
"NFKBIB"	"0.0155881643001011"	"19"	"38899275"	"38899276"	"0.0286086704605238"	"19"	"38899275"	"38899276"	"0.0153983860261343"	"19"	"38899275"	"38899276"	"0.0135952935699654"	"19"	"38899275"	"38899276"	"0.0151609076576179"	"19"	"38899275"	"38899276"	"0.0125647301148522"	"19"	"38899275"	"38899276"	"0.0121444991901874"	"19"	"38899275"	"38899276"	"0.0111634743431655"	"19"	"38899275"	"38899276"	"0.0131777717802223"	"19"	"38899275"	"38899276"	"0.0491973898615459"	"19"	"38899275"	"38899276"	"0.0123079432905617"	"19"	"38899275"	"38899276"	"0.0117041149285982"	"19"	"38899275"	"38899276"
"BMP4"	"0.0161660012041783"	"14"	"53956715"	"53956716"	"0.0456338536014445"	"14"	"53956715"	"53956716"	"0.0174842794325353"	"14"	"53956715"	"53956716"	"0.0159662699068081"	"14"	"53956715"	"53956716"	"0.0437628360269783"	"14"	"53956715"	"53956716"	"0.0290546362151985"	"14"	"53956715"	"53956716"	"0.0345576873741392"	"14"	"53956715"	"53956716"	"0.021011271386061"	"14"	"53956715"	"53956716"	"0.0286517172072851"	"14"	"53956715"	"53956716"	"0.0340257451750693"	"14"	"53956715"	"53956716"	"0.0208355682528578"	"14"	"53956715"	"53956716"	"0.0246148900015765"	"14"	"53956715"	"53956716"
